            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2451787.500000000, A.D. 2000-Aug-31 00:00:00.0000, -1.767004005997416E+01,  1.750148011604197E+01, -7.741665403081617E+00, -1.135736430073235E-03,  2.116619260742234E-03, -6.589560443448516E-04,  1.504370652697484E-01,  2.604737040828834E+01,  2.388490444814237E-03,
2451788.500000000, A.D. 2000-Sep-01 00:00:00.0000, -1.767117565117112E+01,  1.750359658400681E+01, -7.742324294166787E+00, -1.135445976174902E-03,  2.116316682122492E-03, -6.588261295157033E-04,  1.504508588277931E-01,  2.604975868882941E+01,  2.388070654571380E-03,
2451789.500000000, A.D. 2000-Sep-02 00:00:00.0000, -1.767231095195159E+01,  1.750571274943220E+01, -7.742983055347684E+00, -1.135155597682717E-03,  2.116014181349379E-03, -6.586962357818883E-04,  1.504646499616306E-01,  2.605214654963200E+01,  2.387650967927006E-03,
2451790.500000000, A.D. 2000-Sep-03 00:00:00.0000, -1.767344596239365E+01,  1.750782861239398E+01, -7.743641686645300E+00, -1.134865300935995E-03,  2.115711753782763E-03, -6.585663628841350E-04,  1.504784386718616E-01,  2.605453399080015E+01,  2.387231385990559E-03,
2451791.500000000, A.D. 2000-Sep-04 00:00:00.0000, -1.767458068258524E+01,  1.750994417296096E+01, -7.744300188080224E+00, -1.134575099903523E-03,  2.115409389508366E-03, -6.584365102915505E-04,  1.504922249590978E-01,  2.605692101243975E+01,  2.386811911420552E-03,
2451792.500000000, A.D. 2000-Sep-05 00:00:00.0000, -1.767571511263361E+01,  1.751205943118806E+01, -7.744958559672367E+00, -1.134285019859770E-03,  2.115107070003865E-03, -6.583066771365717E-04,  1.505060088239713E-01,  2.605930761466024E+01,  2.386392548656828E-03,
2451793.500000000, A.D. 2000-Sep-06 00:00:00.0000, -1.767684925263767E+01,  1.751417438713289E+01, -7.745616801442103E+00, -1.133995003205323E-03,  2.114804829694481E-03, -6.581768658309120E-04,  1.505197902670927E-01,  2.606169379756735E+01,  2.385973282482104E-03,
2451794.500000000, A.D. 2000-Sep-07 00:00:00.0000, -1.767798310266979E+01,  1.751628904086751E+01, -7.746274913411015E+00, -1.133705075861934E-03,  2.114502649534322E-03, -6.580470754862297E-04,  1.505335692890269E-01,  2.606407956125891E+01,  2.385554117419248E-03,
2451795.500000000, A.D. 2000-Sep-08 00:00:00.0000, -1.767911666281898E+01,  1.751840339245184E+01, -7.746932895600071E+00, -1.133415237323862E-03,  2.114200529010114E-03, -6.579173061238182E-04,  1.505473458903560E-01,  2.606646490583567E+01,  2.385135052788682E-03,
2451796.500000000, A.D. 2000-Sep-09 00:00:00.0000, -1.768024993317400E+01,  1.752051744194505E+01, -7.747590748030264E+00, -1.133125487502800E-03,  2.113898467056764E-03, -6.577875577697224E-04,  1.505611200716578E-01,  2.606884983139770E+01,  2.384716087824465E-03,
